Time Period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E10000003,E12000006,Female,Not quit,60 and over,42
2019/20 Q2,E10000003,E12000006,Female,Not quit,Under 18,4
2019/20 Q2,E10000003,E12000006,Female,Quit,18-34,94
2019/20 Q2,E10000003,E12000006,Female,Quit,35-44,85
2019/20 Q2,E10000003,E12000006,Female,Quit,45-59,100
2019/20 Q2,E10000003,E12000006,Female,Quit,60 and over,87
2019/20 Q2,E10000003,E12000006,Female,Quit,Under 18,1
2019/20 Q2,E10000003,E12000006,Female,Quit CO,18-34,29
2019/20 Q2,E10000003,E12000006,Female,Quit CO,35-44,34
2019/20 Q2,E10000003,E12000006,Female,Quit CO,45-59,44
2019/20 Q2,E10000003,E12000006,Female,Quit CO,60 and over,42
2019/20 Q2,E10000003,E12000006,Female,Quit CO,Under 18,0
2019/20 Q2,E10000003,E12000006,Female,Set quit date,18-34,180
2019/20 Q2,E10000003,E12000006,Female,Set quit date,35-44,178
2019/20 Q2,E10000003,E12000006,Female,Set quit date,45-59,229
2019/20 Q2,E10000003,E12000006,Female,Set quit date,60 and over,153
2019/20 Q2,E10000003,E12000006,Female,Set quit date,Under 18,9
2019/20 Q2,E10000003,E12000006,Male,Not known,18-34,38
2019/20 Q2,E10000003,E12000006,Male,Not known,35-44,53
2019/20 Q2,E10000003,E12000006,Male,Not known,45-59,35
2019/20 Q2,E10000003,E12000006,Male,Not known,60 and over,25
2019/20 Q2,E10000003,E12000006,Male,Not known,Under 18,1
2019/20 Q2,E10000003,E12000006,Male,Not quit,18-34,38
2019/20 Q2,E10000003,E12000006,Male,Not quit,35-44,33
2019/20 Q2,E10000003,E12000006,Male,Not quit,45-59,78
2019/20 Q2,E10000003,E12000006,Male,Not quit,60 and over,50
2019/20 Q2,E10000003,E12000006,Male,Not quit,Under 18,3
2019/20 Q2,E10000003,E12000006,Male,Quit,18-34,59
2019/20 Q2,E10000003,E12000006,Male,Quit,35-44,68
2019/20 Q2,E10000003,E12000006,Male,Quit,45-59,99
2019/20 Q2,E10000003,E12000006,Male,Quit,60 and over,107
2019/20 Q2,E10000003,E12000006,Male,Quit,Under 18,4
2019/20 Q2,E10000003,E12000006,Male,Quit CO,18-34,37
2019/20 Q2,E10000003,E12000006,Male,Quit CO,35-44,46
2019/20 Q2,E10000003,E12000006,Male,Quit CO,45-59,80
2019/20 Q2,E10000003,E12000006,Male,Quit CO,60 and over,70
2019/20 Q2,E10000003,E12000006,Male,Quit CO,Under 18,4
2019/20 Q2,E10000003,E12000006,Male,Set quit date,18-34,135
2019/20 Q2,E10000003,E12000006,Male,Set quit date,35-44,154
2019/20 Q2,E10000003,E12000006,Male,Set quit date,45-59,212
2019/20 Q2,E10000003,E12000006,Male,Set quit date,60 and over,182
2019/20 Q2,E10000003,E12000006,Male,Set quit date,Under 18,8
2019/20 Q2,E10000006,E12000002,Female,Not known,18-34,74
2019/20 Q2,E10000006,E12000002,Female,Not known,35-44,54
2019/20 Q2,E10000006,E12000002,Female,Not known,45-59,71
2019/20 Q2,E10000006,E12000002,Female,Not known,60 and over,79
2019/20 Q2,E10000006,E12000002,Female,Not known,Under 18,4
2019/20 Q2,E10000006,E12000002,Female,Not quit,18-34,2
2019/20 Q2,E10000006,E12000002,Female,Not quit,35-44,1
2019/20 Q2,E10000006,E12000002,Female,Not quit,45-59,3
2019/20 Q2,E10000006,E12000002,Female,Not quit,60 and over,9
2019/20 Q2,E10000006,E12000002,Female,Not quit,Under 18,0
2019/20 Q2,E10000006,E12000002,Female,Quit,18-34,14
2019/20 Q2,E10000006,E12000002,Female,Quit,35-44,6
2019/20 Q2,E10000006,E12000002,Female,Quit,45-59,12
2019/20 Q2,E10000006,E12000002,Female,Quit,60 and over,7
2019/20 Q2,E10000006,E12000002,Female,Quit,Under 18,0
2019/20 Q2,E10000006,E12000002,Female,Quit CO,18-34,9
2019/20 Q2,E10000006,E12000002,Female,Quit CO,35-44,5
2019/20 Q2,E10000006,E12000002,Female,Quit CO,45-59,5
2019/20 Q2,E10000006,E12000002,Female,Quit CO,60 and over,6
2019/20 Q2,E10000006,E12000002,Female,Quit CO,Under 18,0
2019/20 Q2,E10000006,E12000002,Female,Set quit date,18-34,90
2019/20 Q2,E10000006,E12000002,Female,Set quit date,35-44,61
2019/20 Q2,E10000006,E12000002,Female,Set quit date,45-59,86
2019/20 Q2,E10000006,E12000002,Female,Set quit date,60 and over,95
2019/20 Q2,E10000006,E12000002,Female,Set quit date,Under 18,4
2019/20 Q2,E10000006,E12000002,Male,Not known,18-34,54
2019/20 Q2,E10000006,E12000002,Male,Not known,35-44,54
2019/20 Q2,E10000006,E12000002,Male,Not known,45-59,88
2019/20 Q2,E10000006,E12000002,Male,Not known,60 and over,56
2019/20 Q2,E10000006,E12000002,Male,Not known,Under 18,2
2019/20 Q2,E10000006,E12000002,Male,Not quit,18-34,3
2019/20 Q2,E10000006,E12000002,Male,Not quit,35-44,3
2019/20 Q2,E10000006,E12000002,Male,Not quit,45-59,0
2019/20 Q2,E10000006,E12000002,Male,Not quit,60 and over,7
2019/20 Q2,E10000006,E12000002,Male,Not quit,Under 18,0
2019/20 Q2,E10000006,E12000002,Male,Quit,18-34,3
2019/20 Q2,E10000006,E12000002,Male,Quit,35-44,3
2019/20 Q2,E10000006,E12000002,Male,Quit,45-59,10
2019/20 Q2,E10000006,E12000002,Male,Quit,60 and over,8
2019/20 Q2,E10000006,E12000002,Male,Quit,Under 18,0
2019/20 Q2,E10000006,E12000002,Male,Quit CO,18-34,3
2019/20 Q2,E10000006,E12000002,Male,Quit CO,35-44,1
2019/20 Q2,E10000006,E12000002,Male,Quit CO,45-59,8
2019/20 Q2,E10000006,E12000002,Male,Quit CO,60 and over,5
2019/20 Q2,E10000006,E12000002,Male,Quit CO,Under 18,0
2019/20 Q2,E10000006,E12000002,Male,Set quit date,18-34,60
2019/20 Q2,E10000006,E12000002,Male,Set quit date,35-44,60
2019/20 Q2,E10000006,E12000002,Male,Set quit date,45-59,98
2019/20 Q2,E10000006,E12000002,Male,Set quit date,60 and over,71
2019/20 Q2,E10000006,E12000002,Male,Set quit date,Under 18,2
2019/20 Q2,E10000007,E12000004,Female,Not known,18-34,34
2019/20 Q2,E10000007,E12000004,Female,Not known,35-44,25
2019/20 Q2,E10000007,E12000004,Female,Not known,45-59,42
2019/20 Q2,E10000007,E12000004,Female,Not known,60 and over,31
2019/20 Q2,E10000007,E12000004,Female,Not known,Under 18,0
2019/20 Q2,E10000007,E12000004,Female,Not quit,18-34,13
2019/20 Q2,E10000007,E12000004,Female,Not quit,35-44,7
2019/20 Q2,E10000007,E12000004,Female,Not quit,45-59,14
2019/20 Q2,E10000007,E12000004,Female,Not quit,60 and over,11
2019/20 Q2,E10000007,E12000004,Female,Not quit,Under 18,0
2019/20 Q2,E10000007,E12000004,Female,Quit,18-34,56
2019/20 Q2,E10000007,E12000004,Female,Quit,35-44,48
2019/20 Q2,E10000007,E12000004,Female,Quit,45-59,111
2019/20 Q2,E10000007,E12000004,Female,Quit,60 and over,60
2019/20 Q2,E10000007,E12000004,Female,Quit,Under 18,0
2019/20 Q2,E10000007,E12000004,Female,Quit CO,18-34,32
2019/20 Q2,E10000007,E12000004,Female,Quit CO,35-44,30
2019/20 Q2,E10000007,E12000004,Female,Quit CO,45-59,76
2019/20 Q2,E10000007,E12000004,Female,Quit CO,60 and over,45
2019/20 Q2,E10000007,E12000004,Female,Quit CO,Under 18,0
2019/20 Q2,E10000007,E12000004,Female,Set quit date,18-34,103
2019/20 Q2,E10000007,E12000004,Female,Set quit date,35-44,80
2019/20 Q2,E10000007,E12000004,Female,Set quit date,45-59,167
2019/20 Q2,E10000007,E12000004,Female,Set quit date,60 and over,102
2019/20 Q2,E10000007,E12000004,Female,Set quit date,Under 18,0
2019/20 Q2,E10000007,E12000004,Male,Not known,18-34,14
2019/20 Q2,E10000007,E12000004,Male,Not known,35-44,26
2019/20 Q2,E10000007,E12000004,Male,Not known,45-59,27
2019/20 Q2,E10000007,E12000004,Male,Not known,60 and over,18
2019/20 Q2,E10000007,E12000004,Male,Not known,Under 18,0
2019/20 Q2,E10000007,E12000004,Male,Not quit,18-34,4
2019/20 Q2,E10000007,E12000004,Male,Not quit,35-44,5
2019/20 Q2,E10000007,E12000004,Male,Not quit,45-59,12
2019/20 Q2,E10000007,E12000004,Male,Not quit,60 and over,15
2019/20 Q2,E10000007,E12000004,Male,Not quit,Under 18,0
2019/20 Q2,E10000007,E12000004,Male,Quit,18-34,36
2019/20 Q2,E10000007,E12000004,Male,Quit,35-44,41
2019/20 Q2,E10000007,E12000004,Male,Quit,45-59,75
2019/20 Q2,E10000007,E12000004,Male,Quit,60 and over,43
2019/20 Q2,E10000007,E12000004,Male,Quit,Under 18,2
2019/20 Q2,E10000007,E12000004,Male,Quit CO,18-34,25
2019/20 Q2,E10000007,E12000004,Male,Quit CO,35-44,31
2019/20 Q2,E10000007,E12000004,Male,Quit CO,45-59,54
2019/20 Q2,E10000007,E12000004,Male,Quit CO,60 and over,37
2019/20 Q2,E10000007,E12000004,Male,Quit CO,Under 18,1
2019/20 Q2,E10000007,E12000004,Male,Set quit date,18-34,54
2019/20 Q2,E10000007,E12000004,Male,Set quit date,35-44,72
2019/20 Q2,E10000007,E12000004,Male,Set quit date,45-59,114
2019/20 Q2,E10000007,E12000004,Male,Set quit date,60 and over,76
2019/20 Q2,E10000007,E12000004,Male,Set quit date,Under 18,2
2019/20 Q2,E10000008,E12000009,Female,Not known,18-34,71
2019/20 Q2,E10000008,E12000009,Female,Not known,35-44,34
2019/20 Q2,E10000008,E12000009,Female,Not known,45-59,63
2019/20 Q2,E10000008,E12000009,Female,Not known,60 and over,50
2019/20 Q2,E10000008,E12000009,Female,Not known,Under 18,1
2019/20 Q2,E10000008,E12000009,Female,Not quit,18-34,34
2019/20 Q2,E10000008,E12000009,Female,Not quit,35-44,28
2019/20 Q2,E10000008,E12000009,Female,Not quit,45-59,68
2019/20 Q2,E10000008,E12000009,Female,Not quit,60 and over,64
2019/20 Q2,E10000008,E12000009,Female,Not quit,Under 18,1
2019/20 Q2,E10000008,E12000009,Female,Quit,18-34,60
2019/20 Q2,E10000008,E12000009,Female,Quit,35-44,40
2019/20 Q2,E10000008,E12000009,Female,Quit,45-59,105
2019/20 Q2,E10000008,E12000009,Female,Quit,60 and over,88
2019/20 Q2,E10000008,E12000009,Female,Quit,Under 18,0
2019/20 Q2,E10000008,E12000009,Female,Quit CO,18-34,11
2019/20 Q2,E10000008,E12000009,Female,Quit CO,35-44,12
2019/20 Q2,E10000008,E12000009,Female,Quit CO,45-59,29
2019/20 Q2,E10000008,E12000009,Female,Quit CO,60 and over,31
2019/20 Q2,E10000008,E12000009,Female,Quit CO,Under 18,0
2019/20 Q2,E10000008,E12000009,Female,Set quit date,18-34,165
2019/20 Q2,E10000008,E12000009,Female,Set quit date,35-44,102
2019/20 Q2,E10000008,E12000009,Female,Set quit date,45-59,236
2019/20 Q2,E10000008,E12000009,Female,Set quit date,60 and over,202
2019/20 Q2,E10000008,E12000009,Female,Set quit date,Under 18,2
2019/20 Q2,E10000008,E12000009,Male,Not known,18-34,30
2019/20 Q2,E10000008,E12000009,Male,Not known,35-44,36
2019/20 Q2,E10000008,E12000009,Male,Not known,45-59,73
2019/20 Q2,E10000008,E12000009,Male,Not known,60 and over,46
2019/20 Q2,E10000008,E12000009,Male,Not known,Under 18,1
2019/20 Q2,E10000008,E12000009,Male,Not quit,18-34,26
2019/20 Q2,E10000008,E12000009,Male,Not quit,35-44,29
2019/20 Q2,E10000008,E12000009,Male,Not quit,45-59,61
2019/20 Q2,E10000008,E12000009,Male,Not quit,60 and over,57
2019/20 Q2,E10000008,E12000009,Male,Not quit,Under 18,0
2019/20 Q2,E10000008,E12000009,Male,Quit,18-34,33
2019/20 Q2,E10000008,E12000009,Male,Quit,35-44,36
2019/20 Q2,E10000008,E12000009,Male,Quit,45-59,73
2019/20 Q2,E10000008,E12000009,Male,Quit,60 and over,91
2019/20 Q2,E10000008,E12000009,Male,Quit,Under 18,0
2019/20 Q2,E10000008,E12000009,Male,Quit CO,18-34,6
2019/20 Q2,E10000008,E12000009,Male,Quit CO,35-44,11
2019/20 Q2,E10000008,E12000009,Male,Quit CO,45-59,20
2019/20 Q2,E10000008,E12000009,Male,Quit CO,60 and over,27
2019/20 Q2,E10000008,E12000009,Male,Quit CO,Under 18,0
2019/20 Q2,E10000008,E12000009,Male,Set quit date,18-34,89
2019/20 Q2,E10000008,E12000009,Male,Set quit date,35-44,101
2019/20 Q2,E10000008,E12000009,Male,Set quit date,45-59,207
2019/20 Q2,E10000008,E12000009,Male,Set quit date,60 and over,194
2019/20 Q2,E10000008,E12000009,Male,Set quit date,Under 18,1
2019/20 Q2,E10000011,E12000008,Female,Not known,18-34,53
2019/20 Q2,E10000011,E12000008,Female,Not known,35-44,39
2019/20 Q2,E10000011,E12000008,Female,Not known,45-59,86
2019/20 Q2,E10000011,E12000008,Female,Not known,60 and over,56
2019/20 Q2,E10000011,E12000008,Female,Not known,Under 18,0
2019/20 Q2,E10000011,E12000008,Female,Not quit,18-34,62
2019/20 Q2,E10000011,E12000008,Female,Not quit,35-44,65
2019/20 Q2,E10000011,E12000008,Female,Not quit,45-59,135
2019/20 Q2,E10000011,E12000008,Female,Not quit,60 and over,89
2019/20 Q2,E10000011,E12000008,Female,Not quit,Under 18,5
2019/20 Q2,E10000011,E12000008,Female,Quit,18-34,65
2019/20 Q2,E10000011,E12000008,Female,Quit,35-44,67
2019/20 Q2,E10000011,E12000008,Female,Quit,45-59,147
2019/20 Q2,E10000011,E12000008,Female,Quit,60 and over,126
2019/20 Q2,E10000011,E12000008,Female,Quit,Under 18,1
2019/20 Q2,E10000011,E12000008,Female,Quit CO,18-34,45
2019/20 Q2,E10000011,E12000008,Female,Quit CO,35-44,53
2019/20 Q2,E10000011,E12000008,Female,Quit CO,45-59,121
2019/20 Q2,E10000011,E12000008,Female,Quit CO,60 and over,116
2019/20 Q2,E10000011,E12000008,Female,Quit CO,Under 18,0
2019/20 Q2,E10000011,E12000008,Female,Set quit date,18-34,180
2019/20 Q2,E10000011,E12000008,Female,Set quit date,35-44,171
2019/20 Q2,E10000011,E12000008,Female,Set quit date,45-59,368
2019/20 Q2,E10000011,E12000008,Female,Set quit date,60 and over,271
2019/20 Q2,E10000011,E12000008,Female,Set quit date,Under 18,6
2019/20 Q2,E10000011,E12000008,Male,Not known,18-34,28
2019/20 Q2,E10000011,E12000008,Male,Not known,35-44,30
2019/20 Q2,E10000011,E12000008,Male,Not known,45-59,71
2019/20 Q2,E10000011,E12000008,Male,Not known,60 and over,40
2019/20 Q2,E10000011,E12000008,Male,Not known,Under 18,3
2019/20 Q2,E10000011,E12000008,Male,Not quit,18-34,43
2019/20 Q2,E10000011,E12000008,Male,Not quit,35-44,39
2019/20 Q2,E10000011,E12000008,Male,Not quit,45-59,130
2019/20 Q2,E10000011,E12000008,Male,Not quit,60 and over,78
2019/20 Q2,E10000011,E12000008,Male,Not quit,Under 18,1
2019/20 Q2,E10000011,E12000008,Male,Quit,18-34,61
2019/20 Q2,E10000011,E12000008,Male,Quit,35-44,63
2019/20 Q2,E10000011,E12000008,Male,Quit,45-59,161
2019/20 Q2,E10000011,E12000008,Male,Quit,60 and over,121
2019/20 Q2,E10000011,E12000008,Male,Quit,Under 18,1
2019/20 Q2,E10000011,E12000008,Male,Quit CO,18-34,46
2019/20 Q2,E10000011,E12000008,Male,Quit CO,35-44,47
2019/20 Q2,E10000011,E12000008,Male,Quit CO,45-59,123
2019/20 Q2,E10000011,E12000008,Male,Quit CO,60 and over,107
2019/20 Q2,E10000011,E12000008,Male,Quit CO,Under 18,1
2019/20 Q2,E10000011,E12000008,Male,Set quit date,18-34,132
2019/20 Q2,E10000011,E12000008,Male,Set quit date,35-44,132
2019/20 Q2,E10000011,E12000008,Male,Set quit date,45-59,362
2019/20 Q2,E10000011,E12000008,Male,Set quit date,60 and over,239
2019/20 Q2,E10000011,E12000008,Male,Set quit date,Under 18,5
2019/20 Q2,E10000012,E12000006,Female,Not known,18-34,74
2019/20 Q2,E10000012,E12000006,Female,Not known,35-44,32
2019/20 Q2,E10000012,E12000006,Female,Not known,45-59,52
2019/20 Q2,E10000012,E12000006,Female,Not known,60 and over,30
2019/20 Q2,E10000012,E12000006,Female,Not known,Under 18,1
2019/20 Q2,E10000012,E12000006,Female,Not quit,18-34,41
2019/20 Q2,E10000012,E12000006,Female,Not quit,35-44,28
2019/20 Q2,E10000012,E12000006,Female,Not quit,45-59,44
2019/20 Q2,E10000012,E12000006,Female,Not quit,60 and over,53
2019/20 Q2,E10000012,E12000006,Female,Not quit,Under 18,1
2019/20 Q2,E10000012,E12000006,Female,Quit,18-34,142
2019/20 Q2,E10000012,E12000006,Female,Quit,35-44,90
2019/20 Q2,E10000012,E12000006,Female,Quit,45-59,195
2019/20 Q2,E10000012,E12000006,Female,Quit,60 and over,130
2019/20 Q2,E10000012,E12000006,Female,Quit,Under 18,3
2019/20 Q2,E10000012,E12000006,Female,Quit CO,18-34,71
2019/20 Q2,E10000012,E12000006,Female,Quit CO,35-44,65
2019/20 Q2,E10000012,E12000006,Female,Quit CO,45-59,138
2019/20 Q2,E10000012,E12000006,Female,Quit CO,60 and over,93
2019/20 Q2,E10000012,E12000006,Female,Quit CO,Under 18,0
2019/20 Q2,E10000012,E12000006,Female,Set quit date,18-34,257
2019/20 Q2,E10000012,E12000006,Female,Set quit date,35-44,150
2019/20 Q2,E10000012,E12000006,Female,Set quit date,45-59,291
2019/20 Q2,E10000012,E12000006,Female,Set quit date,60 and over,213
2019/20 Q2,E10000012,E12000006,Female,Set quit date,Under 18,5
2019/20 Q2,E10000012,E12000006,Male,Not known,18-34,19
2019/20 Q2,E10000012,E12000006,Male,Not known,35-44,26
2019/20 Q2,E10000012,E12000006,Male,Not known,45-59,51
2019/20 Q2,E10000012,E12000006,Male,Not known,60 and over,18
2019/20 Q2,E10000012,E12000006,Male,Not known,Under 18,1
2019/20 Q2,E10000012,E12000006,Male,Not quit,18-34,24
2019/20 Q2,E10000012,E12000006,Male,Not quit,35-44,35
2019/20 Q2,E10000012,E12000006,Male,Not quit,45-59,47
2019/20 Q2,E10000012,E12000006,Male,Not quit,60 and over,51
2019/20 Q2,E10000012,E12000006,Male,Not quit,Under 18,2
2019/20 Q2,E10000012,E12000006,Male,Quit,18-34,118
2019/20 Q2,E10000012,E12000006,Male,Quit,35-44,88
2019/20 Q2,E10000012,E12000006,Male,Quit,45-59,182
2019/20 Q2,E10000012,E12000006,Male,Quit,60 and over,170
2019/20 Q2,E10000012,E12000006,Male,Quit,Under 18,0
2019/20 Q2,E10000012,E12000006,Male,Quit CO,18-34,92
2019/20 Q2,E10000012,E12000006,Male,Quit CO,35-44,58
2019/20 Q2,E10000012,E12000006,Male,Quit CO,45-59,139
2019/20 Q2,E10000012,E12000006,Male,Quit CO,60 and over,120
2019/20 Q2,E10000012,E12000006,Male,Quit CO,Under 18,0
2019/20 Q2,E10000012,E12000006,Male,Set quit date,18-34,161
2019/20 Q2,E10000012,E12000006,Male,Set quit date,35-44,149
2019/20 Q2,E10000012,E12000006,Male,Set quit date,45-59,280
2019/20 Q2,E10000012,E12000006,Male,Set quit date,60 and over,239
2019/20 Q2,E10000012,E12000006,Male,Set quit date,Under 18,3
2019/20 Q2,E10000013,E12000009,Female,Not known,18-34,68
2019/20 Q2,E10000013,E12000009,Female,Not known,35-44,40
2019/20 Q2,E10000013,E12000009,Female,Not known,45-59,68
2019/20 Q2,E10000013,E12000009,Female,Not known,60 and over,33
2019/20 Q2,E10000013,E12000009,Female,Not known,Under 18,1
2019/20 Q2,E10000013,E12000009,Female,Not quit,18-34,29
2019/20 Q2,E10000013,E12000009,Female,Not quit,35-44,17
2019/20 Q2,E10000013,E12000009,Female,Not quit,45-59,27
2019/20 Q2,E10000013,E12000009,Female,Not quit,60 and over,24
2019/20 Q2,E10000013,E12000009,Female,Not quit,Under 18,1
2019/20 Q2,E10000013,E12000009,Female,Quit,18-34,133
2019/20 Q2,E10000013,E12000009,Female,Quit,35-44,52
2019/20 Q2,E10000013,E12000009,Female,Quit,45-59,123
2019/20 Q2,E10000013,E12000009,Female,Quit,60 and over,52
2019/20 Q2,E10000013,E12000009,Female,Quit,Under 18,0
2019/20 Q2,E10000013,E12000009,Female,Quit CO,18-34,109
2019/20 Q2,E10000013,E12000009,Female,Quit CO,35-44,43
2019/20 Q2,E10000013,E12000009,Female,Quit CO,45-59,94
2019/20 Q2,E10000013,E12000009,Female,Quit CO,60 and over,46
2019/20 Q2,E10000013,E12000009,Female,Quit CO,Under 18,0
2019/20 Q2,E10000013,E12000009,Female,Set quit date,18-34,230
2019/20 Q2,E10000013,E12000009,Female,Set quit date,35-44,109
2019/20 Q2,E10000013,E12000009,Female,Set quit date,45-59,218
2019/20 Q2,E10000013,E12000009,Female,Set quit date,60 and over,109
2019/20 Q2,E10000013,E12000009,Female,Set quit date,Under 18,2
2019/20 Q2,E10000013,E12000009,Male,Not known,18-34,38
2019/20 Q2,E10000013,E12000009,Male,Not known,35-44,27
2019/20 Q2,E10000013,E12000009,Male,Not known,45-59,73
2019/20 Q2,E10000013,E12000009,Male,Not known,60 and over,29
2019/20 Q2,E10000013,E12000009,Male,Not known,Under 18,4
2019/20 Q2,E10000013,E12000009,Male,Not quit,18-34,12
2019/20 Q2,E10000013,E12000009,Male,Not quit,35-44,12
2019/20 Q2,E10000013,E12000009,Male,Not quit,45-59,33
2019/20 Q2,E10000013,E12000009,Male,Not quit,60 and over,22
2019/20 Q2,E10000013,E12000009,Male,Not quit,Under 18,0
2019/20 Q2,E10000013,E12000009,Male,Quit,18-34,53
2019/20 Q2,E10000013,E12000009,Male,Quit,35-44,55
2019/20 Q2,E10000013,E12000009,Male,Quit,45-59,107
2019/20 Q2,E10000013,E12000009,Male,Quit,60 and over,60
2019/20 Q2,E10000013,E12000009,Male,Quit,Under 18,2
2019/20 Q2,E10000013,E12000009,Male,Quit CO,18-34,44
2019/20 Q2,E10000013,E12000009,Male,Quit CO,35-44,45
2019/20 Q2,E10000013,E12000009,Male,Quit CO,45-59,89
2019/20 Q2,E10000013,E12000009,Male,Quit CO,60 and over,51
2019/20 Q2,E10000013,E12000009,Male,Quit CO,Under 18,2
2019/20 Q2,E10000013,E12000009,Male,Set quit date,18-34,103
2019/20 Q2,E10000013,E12000009,Male,Set quit date,35-44,94
2019/20 Q2,E10000013,E12000009,Male,Set quit date,45-59,213
2019/20 Q2,E10000013,E12000009,Male,Set quit date,60 and over,111
2019/20 Q2,E10000013,E12000009,Male,Set quit date,Under 18,6
2019/20 Q2,E10000014,E12000008,Female,Not known,18-34,139
2019/20 Q2,E10000014,E12000008,Female,Not known,35-44,84
2019/20 Q2,E10000014,E12000008,Female,Not known,45-59,105
2019/20 Q2,E10000014,E12000008,Female,Not known,60 and over,56
2019/20 Q2,E10000014,E12000008,Female,Not known,Under 18,2
2019/20 Q2,E10000014,E12000008,Female,Not quit,18-34,54
2019/20 Q2,E10000014,E12000008,Female,Not quit,35-44,35
2019/20 Q2,E10000014,E12000008,Female,Not quit,45-59,75
2019/20 Q2,E10000014,E12000008,Female,Not quit,60 and over,54
2019/20 Q2,E10000014,E12000008,Female,Not quit,Under 18,1
2019/20 Q2,E10000014,E12000008,Female,Quit,18-34,174
2019/20 Q2,E10000014,E12000008,Female,Quit,35-44,157
2019/20 Q2,E10000014,E12000008,Female,Quit,45-59,213
2019/20 Q2,E10000014,E12000008,Female,Quit,60 and over,201
2019/20 Q2,E10000014,E12000008,Female,Quit,Under 18,1
2019/20 Q2,E10000014,E12000008,Female,Quit CO,18-34,82
2019/20 Q2,E10000014,E12000008,Female,Quit CO,35-44,89
2019/20 Q2,E10000014,E12000008,Female,Quit CO,45-59,140
2019/20 Q2,E10000014,E12000008,Female,Quit CO,60 and over,116
2019/20 Q2,E10000014,E12000008,Female,Quit CO,Under 18,0
2019/20 Q2,E10000014,E12000008,Female,Set quit date,18-34,367
2019/20 Q2,E10000014,E12000008,Female,Set quit date,35-44,276
2019/20 Q2,E10000014,E12000008,Female,Set quit date,45-59,393
2019/20 Q2,E10000014,E12000008,Female,Set quit date,60 and over,311
2019/20 Q2,E10000014,E12000008,Female,Set quit date,Under 18,4
2019/20 Q2,E10000014,E12000008,Male,Not known,18-34,65
2019/20 Q2,E10000014,E12000008,Male,Not known,35-44,75
2019/20 Q2,E10000014,E12000008,Male,Not known,45-59,81
2019/20 Q2,E10000014,E12000008,Male,Not known,60 and over,60
2019/20 Q2,E10000014,E12000008,Male,Not known,Under 18,4
2019/20 Q2,E10000014,E12000008,Male,Not quit,18-34,20
2019/20 Q2,E10000014,E12000008,Male,Not quit,35-44,27
2019/20 Q2,E10000014,E12000008,Male,Not quit,45-59,54
2019/20 Q2,E10000014,E12000008,Male,Not quit,60 and over,41
2019/20 Q2,E10000014,E12000008,Male,Not quit,Under 18,0
2019/20 Q2,E10000014,E12000008,Male,Quit,18-34,118
2019/20 Q2,E10000014,E12000008,Male,Quit,35-44,138
2019/20 Q2,E10000014,E12000008,Male,Quit,45-59,226
2019/20 Q2,E10000014,E12000008,Male,Quit,60 and over,174
2019/20 Q2,E10000014,E12000008,Male,Quit,Under 18,1
2019/20 Q2,E10000014,E12000008,Male,Quit CO,18-34,64
2019/20 Q2,E10000014,E12000008,Male,Quit CO,35-44,90
2019/20 Q2,E10000014,E12000008,Male,Quit CO,45-59,131
2019/20 Q2,E10000014,E12000008,Male,Quit CO,60 and over,121
2019/20 Q2,E10000014,E12000008,Male,Quit CO,Under 18,1
2019/20 Q2,E10000014,E12000008,Male,Set quit date,18-34,203
2019/20 Q2,E10000014,E12000008,Male,Set quit date,35-44,240
2019/20 Q2,E10000014,E12000008,Male,Set quit date,45-59,361
2019/20 Q2,E10000014,E12000008,Male,Set quit date,60 and over,275
2019/20 Q2,E10000014,E12000008,Male,Set quit date,Under 18,5
2019/20 Q2,E10000015,E12000006,Female,Not known,18-34,97
2019/20 Q2,E10000015,E12000006,Female,Not known,35-44,67
2019/20 Q2,E10000015,E12000006,Female,Not known,45-59,95
2019/20 Q2,E10000015,E12000006,Female,Not known,60 and over,42
2019/20 Q2,E10000015,E12000006,Female,Not known,Under 18,2
2019/20 Q2,E10000015,E12000006,Female,Not quit,18-34,151
2019/20 Q2,E10000015,E12000006,Female,Not quit,35-44,141
2019/20 Q2,E10000015,E12000006,Female,Not quit,45-59,222
2019/20 Q2,E10000015,E12000006,Female,Not quit,60 and over,139
2019/20 Q2,E10000015,E12000006,Female,Not quit,Under 18,5
2019/20 Q2,E10000015,E12000006,Female,Quit,18-34,108
2019/20 Q2,E10000015,E12000006,Female,Quit,35-44,109
2019/20 Q2,E10000015,E12000006,Female,Quit,45-59,188
2019/20 Q2,E10000015,E12000006,Female,Quit,60 and over,139
2019/20 Q2,E10000015,E12000006,Female,Quit,Under 18,1
2019/20 Q2,E10000015,E12000006,Female,Quit CO,18-34,75
2019/20 Q2,E10000015,E12000006,Female,Quit CO,35-44,82
2019/20 Q2,E10000015,E12000006,Female,Quit CO,45-59,149
2019/20 Q2,E10000015,E12000006,Female,Quit CO,60 and over,119
2019/20 Q2,E10000015,E12000006,Female,Quit CO,Under 18,0
2019/20 Q2,E10000015,E12000006,Female,Set quit date,18-34,356
2019/20 Q2,E10000015,E12000006,Female,Set quit date,35-44,317
2019/20 Q2,E10000015,E12000006,Female,Set quit date,45-59,505
2019/20 Q2,E10000015,E12000006,Female,Set quit date,60 and over,320
2019/20 Q2,E10000015,E12000006,Female,Set quit date,Under 18,8
