Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2018/19,E06000006,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000006,E12000002,White and Asian,Mixed,Set quit date,Male,0
2018/19,E06000006,E12000002,White and Black African,Mixed,Quit,Female,2
2018/19,E06000006,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E06000006,E12000002,White and Black African,Mixed,Set quit date,Female,2
2018/19,E06000006,E12000002,White and Black African,Mixed,Set quit date,Male,1
2018/19,E06000006,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000006,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E06000006,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E06000006,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E06000007,E12000002,African,Black,Quit,Female,0
2018/19,E06000007,E12000002,African,Black,Quit,Male,0
2018/19,E06000007,E12000002,African,Black,Set quit date,Female,0
2018/19,E06000007,E12000002,African,Black,Set quit date,Male,0
2018/19,E06000007,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E06000007,E12000002,Any other Asian,Asian,Quit,Male,4
2018/19,E06000007,E12000002,Any other Asian,Asian,Set quit date,Female,0
2018/19,E06000007,E12000002,Any other Asian,Asian,Set quit date,Male,4
2018/19,E06000007,E12000002,Any other Black,Black,Quit,Female,1
2018/19,E06000007,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E06000007,E12000002,Any other Black,Black,Set quit date,Female,1
2018/19,E06000007,E12000002,Any other Black,Black,Set quit date,Male,0
2018/19,E06000007,E12000002,Any other White,White,Quit,Female,23
2018/19,E06000007,E12000002,Any other White,White,Quit,Male,13
2018/19,E06000007,E12000002,Any other White,White,Set quit date,Female,30
2018/19,E06000007,E12000002,Any other White,White,Set quit date,Male,17
2018/19,E06000007,E12000002,Any other ethnic,Any other ethnic,Quit,Female,1
2018/19,E06000007,E12000002,Any other ethnic,Any other ethnic,Quit,Male,0
2018/19,E06000007,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,1
2018/19,E06000007,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,1
2018/19,E06000007,E12000002,Any other mixed,Mixed,Quit,Female,1
2018/19,E06000007,E12000002,Any other mixed,Mixed,Quit,Male,1
2018/19,E06000007,E12000002,Any other mixed,Mixed,Set quit date,Female,1
2018/19,E06000007,E12000002,Any other mixed,Mixed,Set quit date,Male,1
2018/19,E06000007,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000007,E12000002,Bangladeshi,Asian,Quit,Male,0
2018/19,E06000007,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000007,E12000002,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E06000007,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E06000007,E12000002,Caribbean,Black,Quit,Male,1
2018/19,E06000007,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E06000007,E12000002,Caribbean,Black,Set quit date,Male,1
2018/19,E06000007,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000007,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E06000007,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000007,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E06000007,E12000002,Indian,Asian,Quit,Female,0
2018/19,E06000007,E12000002,Indian,Asian,Quit,Male,0
2018/19,E06000007,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E06000007,E12000002,Indian,Asian,Set quit date,Male,0
2018/19,E06000007,E12000002,Not stated,Not stated,Quit,Female,60
2018/19,E06000007,E12000002,Not stated,Not stated,Quit,Male,65
2018/19,E06000007,E12000002,Not stated,Not stated,Set quit date,Female,70
2018/19,E06000007,E12000002,Not stated,Not stated,Set quit date,Male,87
2018/19,E06000007,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E06000007,E12000002,Pakistani,Asian,Quit,Male,4
2018/19,E06000007,E12000002,Pakistani,Asian,Set quit date,Female,1
2018/19,E06000007,E12000002,Pakistani,Asian,Set quit date,Male,4
2018/19,E06000007,E12000002,White British,White,Quit,Female,363
2018/19,E06000007,E12000002,White British,White,Quit,Male,343
2018/19,E06000007,E12000002,White British,White,Set quit date,Female,448
2018/19,E06000007,E12000002,White British,White,Set quit date,Male,425
2018/19,E06000007,E12000002,White Irish,White,Quit,Female,2
2018/19,E06000007,E12000002,White Irish,White,Quit,Male,2
2018/19,E06000007,E12000002,White Irish,White,Set quit date,Female,3
2018/19,E06000007,E12000002,White Irish,White,Set quit date,Male,2
2018/19,E06000007,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E06000007,E12000002,White and Asian,Mixed,Quit,Male,1
2018/19,E06000007,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000007,E12000002,White and Asian,Mixed,Set quit date,Male,1
2018/19,E06000007,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E06000007,E12000002,White and Black African,Mixed,Quit,Male,1
2018/19,E06000007,E12000002,White and Black African,Mixed,Set quit date,Female,0
2018/19,E06000007,E12000002,White and Black African,Mixed,Set quit date,Male,1
2018/19,E06000007,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000007,E12000002,White and Black Caribbean,Mixed,Quit,Male,2
2018/19,E06000007,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,2
2018/19,E06000007,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,2
2018/19,E06000008,E12000002,African,Black,Quit,Female,0
2018/19,E06000008,E12000002,African,Black,Quit,Male,0
2018/19,E06000008,E12000002,African,Black,Set quit date,Female,0
2018/19,E06000008,E12000002,African,Black,Set quit date,Male,3
2018/19,E06000008,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E06000008,E12000002,Any other Asian,Asian,Quit,Male,2
2018/19,E06000008,E12000002,Any other Asian,Asian,Set quit date,Female,0
2018/19,E06000008,E12000002,Any other Asian,Asian,Set quit date,Male,4
2018/19,E06000008,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E06000008,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E06000008,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E06000008,E12000002,Any other Black,Black,Set quit date,Male,0
2018/19,E06000008,E12000002,Any other White,White,Quit,Female,2
2018/19,E06000008,E12000002,Any other White,White,Quit,Male,3
2018/19,E06000008,E12000002,Any other White,White,Set quit date,Female,8
2018/19,E06000008,E12000002,Any other White,White,Set quit date,Male,10
2018/19,E06000008,E12000002,Any other ethnic,Any other ethnic,Quit,Female,1
2018/19,E06000008,E12000002,Any other ethnic,Any other ethnic,Quit,Male,5
2018/19,E06000008,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,8
2018/19,E06000008,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,12
2018/19,E06000008,E12000002,Any other mixed,Mixed,Quit,Female,2
2018/19,E06000008,E12000002,Any other mixed,Mixed,Quit,Male,0
2018/19,E06000008,E12000002,Any other mixed,Mixed,Set quit date,Female,4
2018/19,E06000008,E12000002,Any other mixed,Mixed,Set quit date,Male,0
2018/19,E06000008,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000008,E12000002,Bangladeshi,Asian,Quit,Male,1
2018/19,E06000008,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000008,E12000002,Bangladeshi,Asian,Set quit date,Male,1
2018/19,E06000008,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E06000008,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E06000008,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E06000008,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E06000008,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000008,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E06000008,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000008,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E06000008,E12000002,Indian,Asian,Quit,Female,3
2018/19,E06000008,E12000002,Indian,Asian,Quit,Male,25
2018/19,E06000008,E12000002,Indian,Asian,Set quit date,Female,8
2018/19,E06000008,E12000002,Indian,Asian,Set quit date,Male,51
2018/19,E06000008,E12000002,Not stated,Not stated,Quit,Female,0
2018/19,E06000008,E12000002,Not stated,Not stated,Quit,Male,4
2018/19,E06000008,E12000002,Not stated,Not stated,Set quit date,Female,3
2018/19,E06000008,E12000002,Not stated,Not stated,Set quit date,Male,10
2018/19,E06000008,E12000002,Pakistani,Asian,Quit,Female,6
2018/19,E06000008,E12000002,Pakistani,Asian,Quit,Male,30
2018/19,E06000008,E12000002,Pakistani,Asian,Set quit date,Female,23
2018/19,E06000008,E12000002,Pakistani,Asian,Set quit date,Male,98
2018/19,E06000008,E12000002,White British,White,Quit,Female,129
2018/19,E06000008,E12000002,White British,White,Quit,Male,124
2018/19,E06000008,E12000002,White British,White,Set quit date,Female,376
2018/19,E06000008,E12000002,White British,White,Set quit date,Male,346
2018/19,E06000008,E12000002,White Irish,White,Quit,Female,0
2018/19,E06000008,E12000002,White Irish,White,Quit,Male,0
2018/19,E06000008,E12000002,White Irish,White,Set quit date,Female,5
2018/19,E06000008,E12000002,White Irish,White,Set quit date,Male,0
2018/19,E06000008,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E06000008,E12000002,White and Asian,Mixed,Quit,Male,1
2018/19,E06000008,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000008,E12000002,White and Asian,Mixed,Set quit date,Male,3
2018/19,E06000008,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E06000008,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E06000008,E12000002,White and Black African,Mixed,Set quit date,Female,0
2018/19,E06000008,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E06000008,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000008,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E06000008,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E06000008,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E06000009,E12000002,African,Black,Quit,Female,0
2018/19,E06000009,E12000002,African,Black,Quit,Male,0
2018/19,E06000009,E12000002,African,Black,Set quit date,Female,0
2018/19,E06000009,E12000002,African,Black,Set quit date,Male,0
2018/19,E06000009,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E06000009,E12000002,Any other Asian,Asian,Quit,Male,0
2018/19,E06000009,E12000002,Any other Asian,Asian,Set quit date,Female,0
2018/19,E06000009,E12000002,Any other Asian,Asian,Set quit date,Male,1
2018/19,E06000009,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E06000009,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E06000009,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E06000009,E12000002,Any other Black,Black,Set quit date,Male,1
2018/19,E06000009,E12000002,Any other White,White,Quit,Female,3
2018/19,E06000009,E12000002,Any other White,White,Quit,Male,1
2018/19,E06000009,E12000002,Any other White,White,Set quit date,Female,9
2018/19,E06000009,E12000002,Any other White,White,Set quit date,Male,9
2018/19,E06000009,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E06000009,E12000002,Any other ethnic,Any other ethnic,Quit,Male,0
2018/19,E06000009,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,2
2018/19,E06000009,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,5
2018/19,E06000009,E12000002,Any other mixed,Mixed,Quit,Female,1
2018/19,E06000009,E12000002,Any other mixed,Mixed,Quit,Male,0
2018/19,E06000009,E12000002,Any other mixed,Mixed,Set quit date,Female,1
2018/19,E06000009,E12000002,Any other mixed,Mixed,Set quit date,Male,1
2018/19,E06000009,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000009,E12000002,Bangladeshi,Asian,Quit,Male,0
2018/19,E06000009,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000009,E12000002,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E06000009,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E06000009,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E06000009,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E06000009,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E06000009,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000009,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E06000009,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000009,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E06000009,E12000002,Indian,Asian,Quit,Female,0
2018/19,E06000009,E12000002,Indian,Asian,Quit,Male,0
2018/19,E06000009,E12000002,Indian,Asian,Set quit date,Female,1
2018/19,E06000009,E12000002,Indian,Asian,Set quit date,Male,0
2018/19,E06000009,E12000002,Not stated,Not stated,Quit,Female,3
2018/19,E06000009,E12000002,Not stated,Not stated,Quit,Male,4
2018/19,E06000009,E12000002,Not stated,Not stated,Set quit date,Female,36
2018/19,E06000009,E12000002,Not stated,Not stated,Set quit date,Male,29
2018/19,E06000009,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E06000009,E12000002,Pakistani,Asian,Quit,Male,0
2018/19,E06000009,E12000002,Pakistani,Asian,Set quit date,Female,0
2018/19,E06000009,E12000002,Pakistani,Asian,Set quit date,Male,0
2018/19,E06000009,E12000002,White British,White,Quit,Female,81
2018/19,E06000009,E12000002,White British,White,Quit,Male,47
2018/19,E06000009,E12000002,White British,White,Set quit date,Female,422
2018/19,E06000009,E12000002,White British,White,Set quit date,Male,332
2018/19,E06000009,E12000002,White Irish,White,Quit,Female,1
2018/19,E06000009,E12000002,White Irish,White,Quit,Male,0
2018/19,E06000009,E12000002,White Irish,White,Set quit date,Female,1
2018/19,E06000009,E12000002,White Irish,White,Set quit date,Male,1
2018/19,E06000009,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E06000009,E12000002,White and Asian,Mixed,Quit,Male,0
2018/19,E06000009,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E06000009,E12000002,White and Asian,Mixed,Set quit date,Male,0
2018/19,E06000009,E12000002,White and Black African,Mixed,Quit,Female,1
2018/19,E06000009,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E06000009,E12000002,White and Black African,Mixed,Set quit date,Female,1
2018/19,E06000009,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E06000009,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E06000009,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E06000009,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,1
2018/19,E06000009,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E06000010,E12000003,African,Black,Quit,Female,1
2018/19,E06000010,E12000003,African,Black,Quit,Male,4
2018/19,E06000010,E12000003,African,Black,Set quit date,Female,1
2018/19,E06000010,E12000003,African,Black,Set quit date,Male,4
2018/19,E06000010,E12000003,Any other Asian,Asian,Quit,Female,1
2018/19,E06000010,E12000003,Any other Asian,Asian,Quit,Male,5
2018/19,E06000010,E12000003,Any other Asian,Asian,Set quit date,Female,1
2018/19,E06000010,E12000003,Any other Asian,Asian,Set quit date,Male,7
2018/19,E06000010,E12000003,Any other Black,Black,Quit,Female,0
2018/19,E06000010,E12000003,Any other Black,Black,Quit,Male,0
2018/19,E06000010,E12000003,Any other Black,Black,Set quit date,Female,0
2018/19,E06000010,E12000003,Any other Black,Black,Set quit date,Male,0
2018/19,E06000010,E12000003,Any other White,White,Quit,Female,29
2018/19,E06000010,E12000003,Any other White,White,Quit,Male,27
2018/19,E06000010,E12000003,Any other White,White,Set quit date,Female,42
2018/19,E06000010,E12000003,Any other White,White,Set quit date,Male,34
2018/19,E06000010,E12000003,Any other ethnic,Any other ethnic,Quit,Female,3
2018/19,E06000010,E12000003,Any other ethnic,Any other ethnic,Quit,Male,5
2018/19,E06000010,E12000003,Any other ethnic,Any other ethnic,Set quit date,Female,3
2018/19,E06000010,E12000003,Any other ethnic,Any other ethnic,Set quit date,Male,8
2018/19,E06000010,E12000003,Any other mixed,Mixed,Quit,Female,3
2018/19,E06000010,E12000003,Any other mixed,Mixed,Quit,Male,3
2018/19,E06000010,E12000003,Any other mixed,Mixed,Set quit date,Female,3
2018/19,E06000010,E12000003,Any other mixed,Mixed,Set quit date,Male,4
2018/19,E06000010,E12000003,Bangladeshi,Asian,Quit,Female,0
2018/19,E06000010,E12000003,Bangladeshi,Asian,Quit,Male,2
2018/19,E06000010,E12000003,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E06000010,E12000003,Bangladeshi,Asian,Set quit date,Male,3
2018/19,E06000010,E12000003,Caribbean,Black,Quit,Female,0
2018/19,E06000010,E12000003,Caribbean,Black,Quit,Male,1
2018/19,E06000010,E12000003,Caribbean,Black,Set quit date,Female,1
2018/19,E06000010,E12000003,Caribbean,Black,Set quit date,Male,1
2018/19,E06000010,E12000003,Chinese,Any other ethnic,Quit,Female,0
2018/19,E06000010,E12000003,Chinese,Any other ethnic,Quit,Male,0
2018/19,E06000010,E12000003,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E06000010,E12000003,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E06000010,E12000003,Indian,Asian,Quit,Female,0
2018/19,E06000010,E12000003,Indian,Asian,Quit,Male,1
2018/19,E06000010,E12000003,Indian,Asian,Set quit date,Female,0
2018/19,E06000010,E12000003,Indian,Asian,Set quit date,Male,1
2018/19,E06000010,E12000003,Not stated,Not stated,Quit,Female,7
2018/19,E06000010,E12000003,Not stated,Not stated,Quit,Male,12
2018/19,E06000010,E12000003,Not stated,Not stated,Set quit date,Female,10
2018/19,E06000010,E12000003,Not stated,Not stated,Set quit date,Male,13
2018/19,E06000010,E12000003,Pakistani,Asian,Quit,Female,0
2018/19,E06000010,E12000003,Pakistani,Asian,Quit,Male,1
2018/19,E06000010,E12000003,Pakistani,Asian,Set quit date,Female,0
2018/19,E06000010,E12000003,Pakistani,Asian,Set quit date,Male,1
2018/19,E06000010,E12000003,White British,White,Quit,Female,564
2018/19,E06000010,E12000003,White British,White,Quit,Male,516
2018/19,E06000010,E12000003,White British,White,Set quit date,Female,801
2018/19,E06000010,E12000003,White British,White,Set quit date,Male,712
2018/19,E06000010,E12000003,White Irish,White,Quit,Female,1
2018/19,E06000010,E12000003,White Irish,White,Quit,Male,3
2018/19,E06000010,E12000003,White Irish,White,Set quit date,Female,1
2018/19,E06000010,E12000003,White Irish,White,Set quit date,Male,3
2018/19,E06000010,E12000003,White and Asian,Mixed,Quit,Female,0
