Time period,OrgCode,ParentOrgCode,Quarter,QuitStatus,Total
2018/19,E10000008,E12000009,2,Quit,301
2018/19,E10000008,E12000009,2,Quit CO,172
2018/19,E10000008,E12000009,2,Set quit date,719
2018/19,E10000008,E12000009,3,Not known,183
2018/19,E10000008,E12000009,3,Not quit,203
2018/19,E10000008,E12000009,3,Quit,297
2018/19,E10000008,E12000009,3,Quit CO,172
2018/19,E10000008,E12000009,3,Set quit date,683
2018/19,E10000008,E12000009,4,Not known,271
2018/19,E10000008,E12000009,4,Not quit,233
2018/19,E10000008,E12000009,4,Quit,457
2018/19,E10000008,E12000009,4,Quit CO,172
2018/19,E10000008,E12000009,4,Set quit date,961
2018/19,E10000009,E12000009,1,Not known,167
2018/19,E10000009,E12000009,1,Not quit,125
2018/19,E10000009,E12000009,1,Quit,169
2018/19,E10000009,E12000009,1,Quit CO,19
2018/19,E10000009,E12000009,1,Set quit date,461
2018/19,E10000009,E12000009,2,Not known,142
2018/19,E10000009,E12000009,2,Not quit,71
2018/19,E10000009,E12000009,2,Quit,138
2018/19,E10000009,E12000009,2,Quit CO,25
2018/19,E10000009,E12000009,2,Set quit date,351
2018/19,E10000009,E12000009,3,Not known,165
2018/19,E10000009,E12000009,3,Not quit,56
2018/19,E10000009,E12000009,3,Quit,147
2018/19,E10000009,E12000009,3,Quit CO,7
2018/19,E10000009,E12000009,3,Set quit date,368
2018/19,E10000009,E12000009,4,Not known,188
2018/19,E10000009,E12000009,4,Not quit,83
2018/19,E10000009,E12000009,4,Quit,177
2018/19,E10000009,E12000009,4,Quit CO,16
2018/19,E10000009,E12000009,4,Set quit date,448
2018/19,E10000011,E12000008,1,Not known,136
2018/19,E10000011,E12000008,1,Not quit,238
2018/19,E10000011,E12000008,1,Quit,295
2018/19,E10000011,E12000008,1,Quit CO,260
2018/19,E10000011,E12000008,1,Set quit date,669
2018/19,E10000011,E12000008,2,Not known,128
2018/19,E10000011,E12000008,2,Not quit,255
2018/19,E10000011,E12000008,2,Quit,349
2018/19,E10000011,E12000008,2,Quit CO,293
2018/19,E10000011,E12000008,2,Set quit date,732
2018/19,E10000011,E12000008,3,Not known,142
2018/19,E10000011,E12000008,3,Not quit,252
2018/19,E10000011,E12000008,3,Quit,369
2018/19,E10000011,E12000008,3,Quit CO,316
2018/19,E10000011,E12000008,3,Set quit date,763
2018/19,E10000011,E12000008,4,Not known,233
2018/19,E10000011,E12000008,4,Not quit,276
2018/19,E10000011,E12000008,4,Quit,474
2018/19,E10000011,E12000008,4,Quit CO,396
2018/19,E10000011,E12000008,4,Set quit date,983
2018/19,E10000012,E12000006,1,Not known,197
2018/19,E10000012,E12000006,1,Not quit,507
2018/19,E10000012,E12000006,1,Quit,1041
2018/19,E10000012,E12000006,1,Quit CO,659
2018/19,E10000012,E12000006,1,Set quit date,1745
2018/19,E10000012,E12000006,2,Not known,150
2018/19,E10000012,E12000006,2,Not quit,304
2018/19,E10000012,E12000006,2,Quit,918
2018/19,E10000012,E12000006,2,Quit CO,625
2018/19,E10000012,E12000006,2,Set quit date,1372
2018/19,E10000012,E12000006,3,Not known,130
2018/19,E10000012,E12000006,3,Not quit,310
2018/19,E10000012,E12000006,3,Quit,892
2018/19,E10000012,E12000006,3,Quit CO,578
2018/19,E10000012,E12000006,3,Set quit date,1332
2018/19,E10000012,E12000006,4,Not known,307
2018/19,E10000012,E12000006,4,Not quit,412
2018/19,E10000012,E12000006,4,Quit,959
2018/19,E10000012,E12000006,4,Quit CO,600
2018/19,E10000012,E12000006,4,Set quit date,1678
2018/19,E10000013,E12000009,1,Not known,204
2018/19,E10000013,E12000009,1,Not quit,86
2018/19,E10000013,E12000009,1,Quit,292
2018/19,E10000013,E12000009,1,Quit CO,247
2018/19,E10000013,E12000009,1,Set quit date,582
2018/19,E10000013,E12000009,2,Not known,192
2018/19,E10000013,E12000009,2,Not quit,51
2018/19,E10000013,E12000009,2,Quit,269
2018/19,E10000013,E12000009,2,Quit CO,219
2018/19,E10000013,E12000009,2,Set quit date,512
2018/19,E10000013,E12000009,3,Not known,174
2018/19,E10000013,E12000009,3,Not quit,83
2018/19,E10000013,E12000009,3,Quit,305
2018/19,E10000013,E12000009,3,Quit CO,251
2018/19,E10000013,E12000009,3,Set quit date,562
2018/19,E10000013,E12000009,4,Not known,245
2018/19,E10000013,E12000009,4,Not quit,105
2018/19,E10000013,E12000009,4,Quit,298
2018/19,E10000013,E12000009,4,Quit CO,244
2018/19,E10000013,E12000009,4,Set quit date,648
2018/19,E10000014,E12000008,1,Not known,288
2018/19,E10000014,E12000008,1,Not quit,223
2018/19,E10000014,E12000008,1,Quit,637
2018/19,E10000014,E12000008,1,Quit CO,382
2018/19,E10000014,E12000008,1,Set quit date,1148
2018/19,E10000014,E12000008,2,Not known,186
2018/19,E10000014,E12000008,2,Not quit,153
2018/19,E10000014,E12000008,2,Quit,665
2018/19,E10000014,E12000008,2,Quit CO,354
2018/19,E10000014,E12000008,2,Set quit date,1004
2018/19,E10000014,E12000008,3,Not known,196
2018/19,E10000014,E12000008,3,Not quit,205
2018/19,E10000014,E12000008,3,Quit,687
2018/19,E10000014,E12000008,3,Quit CO,421
2018/19,E10000014,E12000008,3,Set quit date,1088
2018/19,E10000014,E12000008,4,Not known,299
2018/19,E10000014,E12000008,4,Not quit,291
2018/19,E10000014,E12000008,4,Quit,871
2018/19,E10000014,E12000008,4,Quit CO,570
2018/19,E10000014,E12000008,4,Set quit date,1461
2018/19,E10000015,E12000006,1,Not known,559
2018/19,E10000015,E12000006,1,Not quit,309
2018/19,E10000015,E12000006,1,Quit,600
2018/19,E10000015,E12000006,1,Quit CO,490
2018/19,E10000015,E12000006,1,Set quit date,1468
2018/19,E10000015,E12000006,2,Not known,515
2018/19,E10000015,E12000006,2,Not quit,350
2018/19,E10000015,E12000006,2,Quit,586
2018/19,E10000015,E12000006,2,Quit CO,441
2018/19,E10000015,E12000006,2,Set quit date,1451
2018/19,E10000015,E12000006,3,Not known,417
2018/19,E10000015,E12000006,3,Not quit,444
2018/19,E10000015,E12000006,3,Quit,644
2018/19,E10000015,E12000006,3,Quit CO,517
2018/19,E10000015,E12000006,3,Set quit date,1505
2018/19,E10000015,E12000006,4,Not known,373
2018/19,E10000015,E12000006,4,Not quit,695
2018/19,E10000015,E12000006,4,Quit,737
2018/19,E10000015,E12000006,4,Quit CO,581
2018/19,E10000015,E12000006,4,Set quit date,1805
2018/19,E10000016,E12000008,1,Not known,321
2018/19,E10000016,E12000008,1,Not quit,248
2018/19,E10000016,E12000008,1,Quit,715
2018/19,E10000016,E12000008,1,Quit CO,640
2018/19,E10000016,E12000008,1,Set quit date,1284
2018/19,E10000016,E12000008,2,Not known,332
2018/19,E10000016,E12000008,2,Not quit,298
2018/19,E10000016,E12000008,2,Quit,711
2018/19,E10000016,E12000008,2,Quit CO,599
2018/19,E10000016,E12000008,2,Set quit date,1341
2018/19,E10000016,E12000008,3,Not known,414
2018/19,E10000016,E12000008,3,Not quit,291
2018/19,E10000016,E12000008,3,Quit,787
2018/19,E10000016,E12000008,3,Quit CO,697
2018/19,E10000016,E12000008,3,Set quit date,1492
2018/19,E10000016,E12000008,4,Not known,398
2018/19,E10000016,E12000008,4,Not quit,284
2018/19,E10000016,E12000008,4,Quit,1003
2018/19,E10000016,E12000008,4,Quit CO,885
2018/19,E10000016,E12000008,4,Set quit date,1685
2018/19,E10000017,E12000002,1,Not known,215
2018/19,E10000017,E12000002,1,Not quit,984
2018/19,E10000017,E12000002,1,Quit,1094
2018/19,E10000017,E12000002,1,Quit CO,731
2018/19,E10000017,E12000002,1,Set quit date,2293
2018/19,E10000017,E12000002,2,Not known,204
2018/19,E10000017,E12000002,2,Not quit,983
2018/19,E10000017,E12000002,2,Quit,1144
2018/19,E10000017,E12000002,2,Quit CO,768
2018/19,E10000017,E12000002,2,Set quit date,2331
2018/19,E10000017,E12000002,3,Not known,219
2018/19,E10000017,E12000002,3,Not quit,836
2018/19,E10000017,E12000002,3,Quit,1111
2018/19,E10000017,E12000002,3,Quit CO,733
2018/19,E10000017,E12000002,3,Set quit date,2166
2018/19,E10000017,E12000002,4,Not known,222
2018/19,E10000017,E12000002,4,Not quit,963
2018/19,E10000017,E12000002,4,Quit,1311
2018/19,E10000017,E12000002,4,Quit CO,873
2018/19,E10000017,E12000002,4,Set quit date,2496
2018/19,E10000018,E12000004,1,Not known,116
2018/19,E10000018,E12000004,1,Not quit,112
2018/19,E10000018,E12000004,1,Quit,356
2018/19,E10000018,E12000004,1,Quit CO,8
2018/19,E10000018,E12000004,1,Set quit date,584
2018/19,E10000018,E12000004,2,Not known,159
2018/19,E10000018,E12000004,2,Not quit,112
2018/19,E10000018,E12000004,2,Quit,417
2018/19,E10000018,E12000004,2,Quit CO,12
2018/19,E10000018,E12000004,2,Set quit date,688
2018/19,E10000018,E12000004,3,Not known,185
2018/19,E10000018,E12000004,3,Not quit,111
2018/19,E10000018,E12000004,3,Quit,427
2018/19,E10000018,E12000004,3,Quit CO,15
2018/19,E10000018,E12000004,3,Set quit date,723
2018/19,E10000018,E12000004,4,Not known,177
2018/19,E10000018,E12000004,4,Not quit,132
2018/19,E10000018,E12000004,4,Quit,694
2018/19,E10000018,E12000004,4,Quit CO,14
2018/19,E10000018,E12000004,4,Set quit date,1003
2018/19,E10000019,E12000004,1,Not known,344
2018/19,E10000019,E12000004,1,Not quit,209
2018/19,E10000019,E12000004,1,Quit,530
2018/19,E10000019,E12000004,1,Quit CO,360
2018/19,E10000019,E12000004,1,Set quit date,1083
2018/19,E10000019,E12000004,2,Not known,350
2018/19,E10000019,E12000004,2,Not quit,200
2018/19,E10000019,E12000004,2,Quit,503
2018/19,E10000019,E12000004,2,Quit CO,339
2018/19,E10000019,E12000004,2,Set quit date,1053
2018/19,E10000019,E12000004,3,Not known,362
2018/19,E10000019,E12000004,3,Not quit,185
2018/19,E10000019,E12000004,3,Quit,523
2018/19,E10000019,E12000004,3,Quit CO,345
2018/19,E10000019,E12000004,3,Set quit date,1070
2018/19,E10000019,E12000004,4,Not known,381
2018/19,E10000019,E12000004,4,Not quit,242
2018/19,E10000019,E12000004,4,Quit,715
2018/19,E10000019,E12000004,4,Quit CO,478
2018/19,E10000019,E12000004,4,Set quit date,1338
2018/19,E10000020,E12000006,1,Not known,183
2018/19,E10000020,E12000006,1,Not quit,465
2018/19,E10000020,E12000006,1,Quit,686
2018/19,E10000020,E12000006,1,Quit CO,482
2018/19,E10000020,E12000006,1,Set quit date,1334
2018/19,E10000020,E12000006,2,Not known,168
2018/19,E10000020,E12000006,2,Not quit,425
2018/19,E10000020,E12000006,2,Quit,611
2018/19,E10000020,E12000006,2,Quit CO,443
2018/19,E10000020,E12000006,2,Set quit date,1204
2018/19,E10000020,E12000006,3,Not known,168
2018/19,E10000020,E12000006,3,Not quit,384
2018/19,E10000020,E12000006,3,Quit,731
2018/19,E10000020,E12000006,3,Quit CO,487
2018/19,E10000020,E12000006,3,Set quit date,1283
2018/19,E10000020,E12000006,4,Not known,230
2018/19,E10000020,E12000006,4,Not quit,426
2018/19,E10000020,E12000006,4,Quit,781
2018/19,E10000020,E12000006,4,Quit CO,491
2018/19,E10000020,E12000006,4,Set quit date,1437
2018/19,E10000021,E12000004,1,Not known,388
2018/19,E10000021,E12000004,1,Not quit,206
2018/19,E10000021,E12000004,1,Quit,408
2018/19,E10000021,E12000004,1,Quit CO,262
2018/19,E10000021,E12000004,1,Set quit date,1002
2018/19,E10000021,E12000004,2,Not known,322
2018/19,E10000021,E12000004,2,Not quit,212
2018/19,E10000021,E12000004,2,Quit,343
2018/19,E10000021,E12000004,2,Quit CO,245
2018/19,E10000021,E12000004,2,Set quit date,877
2018/19,E10000021,E12000004,3,Not known,264
2018/19,E10000021,E12000004,3,Not quit,198
2018/19,E10000021,E12000004,3,Quit,335
2018/19,E10000021,E12000004,3,Quit CO,220
2018/19,E10000021,E12000004,3,Set quit date,797
2018/19,E10000021,E12000004,4,Not known,412
2018/19,E10000021,E12000004,4,Not quit,176
2018/19,E10000021,E12000004,4,Quit,397
2018/19,E10000021,E12000004,4,Quit CO,280
2018/19,E10000021,E12000004,4,Set quit date,985
2018/19,E10000023,E12000003,1,Not known,103
2018/19,E10000023,E12000003,1,Not quit,105
2018/19,E10000023,E12000003,1,Quit,248
2018/19,E10000023,E12000003,1,Quit CO,222
2018/19,E10000023,E12000003,1,Set quit date,456
2018/19,E10000023,E12000003,2,Not known,93
2018/19,E10000023,E12000003,2,Not quit,72
2018/19,E10000023,E12000003,2,Quit,253
2018/19,E10000023,E12000003,2,Quit CO,227
2018/19,E10000023,E12000003,2,Set quit date,418
2018/19,E10000023,E12000003,3,Not known,82
2018/19,E10000023,E12000003,3,Not quit,79
2018/19,E10000023,E12000003,3,Quit,240
2018/19,E10000023,E12000003,3,Quit CO,217
2018/19,E10000023,E12000003,3,Set quit date,401
2018/19,E10000023,E12000003,4,Not known,199
2018/19,E10000023,E12000003,4,Not quit,44
2018/19,E10000023,E12000003,4,Quit,170
2018/19,E10000023,E12000003,4,Quit CO,155
2018/19,E10000023,E12000003,4,Set quit date,413
2018/19,E10000024,E12000004,1,Not known,3
2018/19,E10000024,E12000004,1,Not quit,327
2018/19,E10000024,E12000004,1,Quit,593
2018/19,E10000024,E12000004,1,Quit CO,236
2018/19,E10000024,E12000004,1,Set quit date,923
2018/19,E10000024,E12000004,2,Not known,2
2018/19,E10000024,E12000004,2,Not quit,298
2018/19,E10000024,E12000004,2,Quit,615
2018/19,E10000024,E12000004,2,Quit CO,252
2018/19,E10000024,E12000004,2,Set quit date,915
2018/19,E10000024,E12000004,3,Not known,28
2018/19,E10000024,E12000004,3,Not quit,279
2018/19,E10000024,E12000004,3,Quit,742
2018/19,E10000024,E12000004,3,Quit CO,247
2018/19,E10000024,E12000004,3,Set quit date,1049
2018/19,E10000024,E12000004,4,Not known,131
2018/19,E10000024,E12000004,4,Not quit,280
2018/19,E10000024,E12000004,4,Quit,1054
2018/19,E10000024,E12000004,4,Quit CO,345
2018/19,E10000024,E12000004,4,Set quit date,1465
2018/19,E10000025,E12000008,1,Not known,89
2018/19,E10000025,E12000008,1,Not quit,223
2018/19,E10000025,E12000008,1,Quit,419
2018/19,E10000025,E12000008,1,Quit CO,403
2018/19,E10000025,E12000008,1,Set quit date,731
2018/19,E10000025,E12000008,2,Not known,25
2018/19,E10000025,E12000008,2,Not quit,209
2018/19,E10000025,E12000008,2,Quit,453
2018/19,E10000025,E12000008,2,Quit CO,420
2018/19,E10000025,E12000008,2,Set quit date,687
2018/19,E10000025,E12000008,3,Not known,42
2018/19,E10000025,E12000008,3,Not quit,194
2018/19,E10000025,E12000008,3,Quit,530
2018/19,E10000025,E12000008,3,Quit CO,443
2018/19,E10000025,E12000008,3,Set quit date,766
2018/19,E10000025,E12000008,4,Not known,42
2018/19,E10000025,E12000008,4,Not quit,194
2018/19,E10000025,E12000008,4,Quit,598
2018/19,E10000025,E12000008,4,Quit CO,423
2018/19,E10000025,E12000008,4,Set quit date,834
2018/19,E10000027,E12000009,1,Not known,107
2018/19,E10000027,E12000009,1,Not quit,106
2018/19,E10000027,E12000009,1,Quit,233
2018/19,E10000027,E12000009,1,Quit CO,150
2018/19,E10000027,E12000009,1,Set quit date,446
2018/19,E10000027,E12000009,2,Not known,147
2018/19,E10000027,E12000009,2,Not quit,216
2018/19,E10000027,E12000009,2,Quit,276
2018/19,E10000027,E12000009,2,Quit CO,217
2018/19,E10000027,E12000009,2,Set quit date,639
2018/19,E10000027,E12000009,3,Not known,108
2018/19,E10000027,E12000009,3,Not quit,114
2018/19,E10000027,E12000009,3,Quit,219
2018/19,E10000027,E12000009,3,Quit CO,173
2018/19,E10000027,E12000009,3,Set quit date,441
2018/19,E10000027,E12000009,4,Not known,113
2018/19,E10000027,E12000009,4,Not quit,139
2018/19,E10000027,E12000009,4,Quit,283
2018/19,E10000027,E12000009,4,Quit CO,227
2018/19,E10000027,E12000009,4,Set quit date,535
2018/19,E10000028,E12000005,1,Not known,4
2018/19,E10000028,E12000005,1,Not quit,7
2018/19,E10000028,E12000005,1,Quit,49
2018/19,E10000028,E12000005,1,Quit CO,44
2018/19,E10000028,E12000005,1,Set quit date,60
2018/19,E10000028,E12000005,2,Not known,13
2018/19,E10000028,E12000005,2,Not quit,18
2018/19,E10000028,E12000005,2,Quit,72
2018/19,E10000028,E12000005,2,Quit CO,71
2018/19,E10000028,E12000005,2,Set quit date,103
2018/19,E10000028,E12000005,3,Not known,7
2018/19,E10000028,E12000005,3,Not quit,25
2018/19,E10000028,E12000005,3,Quit,64
2018/19,E10000028,E12000005,3,Quit CO,59
2018/19,E10000028,E12000005,3,Set quit date,96
2018/19,E10000028,E12000005,4,Not known,8
2018/19,E10000028,E12000005,4,Not quit,24
2018/19,E10000028,E12000005,4,Quit,49
2018/19,E10000028,E12000005,4,Quit CO,42
2018/19,E10000028,E12000005,4,Set quit date,81
2018/19,E10000029,E12000006,1,Not known,53
2018/19,E10000029,E12000006,1,Not quit,154
2018/19,E10000029,E12000006,1,Quit,151
2018/19,E10000029,E12000006,1,Quit CO,114
2018/19,E10000029,E12000006,1,Set quit date,358
2018/19,E10000029,E12000006,2,Not known,94
2018/19,E10000029,E12000006,2,Not quit,293
2018/19,E10000029,E12000006,2,Quit,384
2018/19,E10000029,E12000006,2,Quit CO,298
2018/19,E10000029,E12000006,2,Set quit date,771
2018/19,E10000029,E12000006,3,Not known,129
2018/19,E10000029,E12000006,3,Not quit,306
2018/19,E10000029,E12000006,3,Quit,431
2018/19,E10000029,E12000006,3,Quit CO,327
2018/19,E10000029,E12000006,3,Set quit date,866
2018/19,E10000029,E12000006,4,Not known,152
2018/19,E10000029,E12000006,4,Not quit,380
2018/19,E10000029,E12000006,4,Quit,586
2018/19,E10000029,E12000006,4,Quit CO,451
2018/19,E10000029,E12000006,4,Set quit date,1118
2018/19,E10000030,E12000008,1,Not known,128
2018/19,E10000030,E12000008,1,Not quit,229
2018/19,E10000030,E12000008,1,Quit,362
2018/19,E10000030,E12000008,1,Quit CO,249
2018/19,E10000030,E12000008,1,Set quit date,719
2018/19,E10000030,E12000008,2,Not known,126
2018/19,E10000030,E12000008,2,Not quit,218
2018/19,E10000030,E12000008,2,Quit,291
2018/19,E10000030,E12000008,2,Quit CO,217
2018/19,E10000030,E12000008,2,Set quit date,635
2018/19,E10000030,E12000008,3,Not known,93
2018/19,E10000030,E12000008,3,Not quit,217
2018/19,E10000030,E12000008,3,Quit,285
2018/19,E10000030,E12000008,3,Quit CO,202
2018/19,E10000030,E12000008,3,Set quit date,595
2018/19,E10000030,E12000008,4,Not known,51
2018/19,E10000030,E12000008,4,Not quit,308
2018/19,E10000030,E12000008,4,Quit,297
2018/19,E10000030,E12000008,4,Quit CO,205
2018/19,E10000030,E12000008,4,Set quit date,656
2018/19,E10000031,E12000005,1,Not known,183
2018/19,E10000031,E12000005,1,Not quit,200
2018/19,E10000031,E12000005,1,Quit,132
2018/19,E10000031,E12000005,1,Quit CO,115
2018/19,E10000031,E12000005,1,Set quit date,515
2018/19,E10000031,E12000005,2,Not known,41
2018/19,E10000031,E12000005,2,Not quit,110
2018/19,E10000031,E12000005,2,Quit,95
2018/19,E10000031,E12000005,2,Quit CO,85
2018/19,E10000031,E12000005,2,Set quit date,246
2018/19,E10000031,E12000005,3,Not known,15
2018/19,E10000031,E12000005,3,Not quit,90
2018/19,E10000031,E12000005,3,Quit,70
2018/19,E10000031,E12000005,3,Quit CO,59
2018/19,E10000031,E12000005,3,Set quit date,175
2018/19,E10000031,E12000005,4,Not known,7
2018/19,E10000031,E12000005,4,Not quit,129
2018/19,E10000031,E12000005,4,Quit,79
2018/19,E10000031,E12000005,4,Quit CO,71
2018/19,E10000031,E12000005,4,Set quit date,215
2018/19,E10000032,E12000008,1,Not known,0
2018/19,E10000032,E12000008,1,Not quit,0
2018/19,E10000032,E12000008,1,Quit,0
2018/19,E10000032,E12000008,1,Quit CO,0
2018/19,E10000032,E12000008,1,Set quit date,0
2018/19,E10000032,E12000008,2,Not known,0
2018/19,E10000032,E12000008,2,Not quit,0
2018/19,E10000032,E12000008,2,Quit,0
2018/19,E10000032,E12000008,2,Quit CO,0
2018/19,E10000032,E12000008,2,Set quit date,0
2018/19,E10000032,E12000008,3,Not known,0
2018/19,E10000032,E12000008,3,Not quit,0
2018/19,E10000032,E12000008,3,Quit,0
2018/19,E10000032,E12000008,3,Quit CO,0
2018/19,E10000032,E12000008,3,Set quit date,0
2018/19,E10000032,E12000008,4,Not known,198
2018/19,E10000032,E12000008,4,Not quit,236
2018/19,E10000032,E12000008,4,Quit,289
2018/19,E10000032,E12000008,4,Quit CO,266
2018/19,E10000032,E12000008,4,Set quit date,723
2018/19,E10000034,E12000005,1,Not known,13
2018/19,E10000034,E12000005,1,Not quit,1
2018/19,E10000034,E12000005,1,Quit,17
2018/19,E10000034,E12000005,1,Quit CO,0
2018/19,E10000034,E12000005,1,Set quit date,31
2018/19,E10000034,E12000005,2,Not known,48
2018/19,E10000034,E12000005,2,Not quit,14
2018/19,E10000034,E12000005,2,Quit,15
2018/19,E10000034,E12000005,2,Quit CO,0
2018/19,E10000034,E12000005,2,Set quit date,77
2018/19,E10000034,E12000005,3,Not known,54
2018/19,E10000034,E12000005,3,Not quit,8
2018/19,E10000034,E12000005,3,Quit,12
2018/19,E10000034,E12000005,3,Quit CO,0
2018/19,E10000034,E12000005,3,Set quit date,74
2018/19,E10000034,E12000005,4,Not known,43
2018/19,E10000034,E12000005,4,Not quit,16
2018/19,E10000034,E12000005,4,Quit,22
2018/19,E10000034,E12000005,4,Quit CO,0
2018/19,E10000034,E12000005,4,Set quit date,81
